TIMESTAMP,RECORD,no_Avg,no2_Avg,nox_Avg,flow_no_Avg,pres_no_Avg,temp_no_Avg,flags_no,so2_Avg,flow_so2_Avg,pres_so2_Avg,lamp_int_so2_Avg,lamp_volt_so2_Avg,temp_so2_Avg,cs_Avg,h2s_Avg,h2s_converter_Avg,flags_so2,co_Avg,flow_co_Avg,pres_co_Avg,agc_int_co_Avg,chamber_temp_co_Avg,temp_co_Avg,flags_co,o3_Avg,flow_a_o3_Avg,flow_b_o3_Avg,lamp_temp_o3_Avg,lamp_volt_o3_Avg,bench_temp_o3_Avg,flags_o3,operation_mode,system_status,case_temp_Avg,cap_temp_Avg,amb_temp_Avg,amb_rh_Avg,amb_pres_Avg,flow_control_Avg,bypass_flow_mas_Avg,bypass_flow_vol_Avg,vacuum_pump_pres_Avg,TeomA_flow_vol_Avg,TeomA_air_tube_Avg,TeomA_filter_load_Avg,TeomA_mass_conc_Avg,TeomA_1h_conc_Avg,TeomA_24h_conc_Avg,TeomA_frecuency_Avg,TeomA_noise_Avg,TeomB_flow_vol_Avg,TeomB_air_tube_Avg,TeomB_filter_load_Avg,TeomB_mass_conc_Avg,TeomB_1h_conc_Avg,TeomB_24h_conc_Avg,TeomB_frecuency_Avg,TeomB_noise_Avg,Dichot_conc_Avg,Dichot_1h_conc_Avg,Dichot_24h_conc_Avg
TS,RN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
16/6/2023 18:00,153,57.93816,19.13469,77.07424,0.6490583,205.0125,29.78417,CC000000,1.398248,1.020733,613.3242,98.53333,787.7571,32.53,5.699033,4.300799,324.4167,4.00E+00,1505.275,1.052917,696.8825,198526.3,48.1475,33.92583,8C040000,5.693775,0.6882333,0.7198417,53.17083,30.7,31.8975,0C100000,4,0,30.00002,30.00009,21.08467,74.28468,0.9370166,1,11.99298,11.99308,0.259475,2.99561,29.99932,31.79416,19.24744,17.28216,23.53398,257.1945,0.0026102,1.672023,29.99991,11.38824,39.77648,43.02579,32.21309,273.7193,0.009911133,59.02392,60.30795,55.74707
16/6/2023 19:00,154,58.06917,19.02872,77.0975,0.6491166,205.08,29.7925,CC000000,1.305468,1.020958,613.4283,98.55833,788.3569,32.3975,7.053216,5.747866,324.4,4.00E+00,1528.65,1.0528,696.9575,198540.4,48.15083,33.85583,8C040000,4.793608,0.688475,0.7200583,53.20833,30.7,31.7,0C100000,4,0,30.0002,30.00013,20.01412,78.4409,0.9371833,1,11.99336,11.99331,0.2599333,2.995358,29.99955,31.89968,20.53865,22.25591,23.6313,257.1937,0.002565633,1.672114,29.99987,11.41547,35.36689,37.0816,32.22641,273.7066,0.009306616,55.90554,59.33752,55.85772
16/6/2023 20:00,155,35.09032,18.88054,53.97125,0.6495166,205.1575,29.8675,CC000000,1.327142,1.021117,613.695,98.53333,788.4412,32.39833,7.333467,6.006317,324.5,4.00E+00,1376.675,1.053292,697.2924,198536.4,48.15499,33.88917,8C040000,3.828046,0.6885999,0.7201167,53.16667,30.7,31.705,0C100000,4,0,30.00006,30.0002,19.79104,79.56851,0.9376333,1,11.99261,11.99265,0.2602917,2.995291,29.99989,31.87925,19.97649,19.01672,23.58506,257.1927,0.0024986,1.671954,30.00012,11.46142,34.31018,36.47941,32.12199,273.6945,0.008151875,54.28668,55.49613,55.70705
16/6/2023 21:00,156,25.18484,16.87936,42.0635,0.6497499,205.31,29.82667,CC000000,1.358323,1.021817,614.1125,98.65,788.2424,32.38167,7.212866,5.854533,324.4,4.00E+00,1355.567,1.053783,697.7825,198541.1,48.14583,33.85833,8C040000,5.359933,0.6888916,0.72045,53.12917,30.7,31.7,0C100000,4,0,30.00004,30.00054,19.62688,80.28723,0.9383833,1,11.99315,11.99303,0.2601167,2.995336,30.0001,31.97456,19.8651,20.58716,23.77276,257.1918,0.0025293,1.671829,29.99981,11.49035,30.17139,31.22194,32.23782,273.6835,0.007541741,50.0365,51.8091,56.01059
16/6/2023 22:00,157,20.53717,14.13552,34.67258,0.650175,205.49,29.85917,CC000000,1.168368,1.022192,614.4424,98.61667,789.0038,32.38083,6.721216,5.552917,324.4,4.00E+00,1281.975,1.054275,698.1324,198534.1,48.15499,33.87,8C040000,7.358025,0.6889833,0.72065,53.18916,30.7,31.7,0C100000,4,0,29.99982,29.99952,19.59219,80.60287,0.9385999,1,11.99195,11.99197,0.25975,2.995157,30.00026,31.93712,20.14211,19.95745,23.97041,257.1909,0.002405175,1.672346,30.00004,11.45632,27.71582,28.12527,32.32722,273.6734,0.007219333,47.85793,48.08272,56.29763
16/6/2023 23:00,158,17.80617,13.36693,31.17307,0.65085,205.5475,29.88083,CC000000,1.066519,1.022375,614.6799,98.54166,788.2019,32.39583,5.868383,4.801917,324.4583,4.00E+00,1290.75,1.053908,698.375,198533,48.15583,33.89,8C040000,8.856975,0.6889917,0.7206417,53.18666,30.7,31.7525,0C100000,4,0,30.00036,29.99971,19.38737,80.99335,0.9391,1,11.99261,11.99263,0.259825,2.995347,30.00021,32.02731,16.66568,18.10825,24.11483,257.1902,0.002458967,1.672,29.9999,11.52098,22.70474,25.7093,32.50401,273.6652,0.006026408,39.37042,43.81755,56.61884
17/6/2023 0:00,159,5.957658,7.007433,12.96456,0.6504,205.61,29.93583,CC000000,0.9162068,1.022117,614.6924,98.53333,787.5853,32.40083,5.455817,4.539516,324.475,4.00E+00,1140.883,1.054067,698.2975,198528.8,48.16083,33.92,8C040000,14.10048,0.6888416,0.7205499,53.15583,30.7,31.8,0C100000,4,0,30.00031,30.00013,19.11716,81.69337,0.9390084,1,11.99284,11.99272,0.25985,2.995733,29.99936,32.09368,13.76053,15.50623,23.88346,257.1898,0.002625275,1.67246,30.00006,11.50737,15.63587,18.66102,32.18092,273.6596,0.004767,29.3964,34.16724,56.06439
17/6/2023 1:00,160,5.411541,6.644808,12.05634,0.6509666,205.4525,29.91916,CC000000,0.73081,1.022258,614.5724,98.56667,787.7774,32.39333,4.8761,4.145317,324.4667,4.00E+00,1148.8,1.054358,698.1749,198536.3,48.1525,33.89417,8C040000,14.50697,0.688825,0.720625,53.16083,30.7,31.77583,0C100000,4,0,29.99961,29.99965,19.01392,81.8276,0.9388167,1,11.99211,11.99218,0.26015,2.995554,30.00029,32.06815,14.29171,13.66564,23.4939,257.1894,0.002372775,1.672182,30.00012,11.48695,13.1197,13.59848,31.93408,273.6547,0.004525433,27.41301,27.26412,55.42799
17/6/2023 2:00,161,3.118866,4.9267,8.045508,0.6506333,205.4925,29.885,CC000000,0.7499322,1.0223,614.64,98.55833,787.8279,32.35833,4.771916,4.021867,324.4083,4.00E+00,1110.792,1.054458,698.3275,198534.3,48.1625,33.87333,8C040000,16.57542,0.6888666,0.720425,53.19416,30.7,31.70083,0C100000,4,0,30.00029,29.99924,18.82457,82.03586,0.9390583,1,11.99235,11.99235,0.2599,2.995353,29.99977,32.09708,10.67868,13.5649,23.05303,257.1889,0.002418858,1.672426,30.00012,11.50567,10.0743,11.74651,31.46154,273.6508,0.004167116,20.74872,25.31141,54.51456
17/6/2023 3:00,162,2.85275,5.043216,7.895899,0.6502249,205.4775,29.94333,CC000000,0.8508616,1.021808,614.345,98.64167,787.9627,32.38167,4.346666,3.4958,324.4083,4.00E+00,1123.967,1.053717,697.95,198531.4,48.15417,33.90333,8C040000,16.10017,0.688625,0.7202333,53.19416,30.7,31.745,0C100000,4,0,29.9998,30.00092,18.84088,82.08672,0.9384833,1,11.9924,11.9924,0.2601417,2.99542,29.99989,32.08517,9.416675,8.775602,22.28745,257.1887,0.002429508,1.672096,30.00023,11.50056,8.793832,8.628113,31.09067,273.6472,0.004548208,18.21051,17.40372,53.37812
17/6/2023 4:00,163,5.583142,9.96885,15.55167,0.6496083,205.45,29.945,CC000000,0.9315341,1.021333,613.9625,98.56667,788.1346,32.38917,4.643366,3.711833,324.375,4.00E+00,1209.933,1.053458,697.5999,198531,48.15583,33.89417,8C040000,9.766325,0.6885833,0.7203416,53.17167,30.7,31.79667,0C100000,4,0,30.00031,30.00053,18.83517,81.1228,0.9380833,1,11.99303,11.99294,0.2601,2.995778,30.00013,32.16345,12.77561,9.339934,21.71572,257.1883,0.00261705,1.671869,29.9999,11.52779,11.77433,9.742579,30.78262,273.6425,0.005506567,24.55755,19.08251,52.49834
17/6/2023 5:00,164,3.402367,12.64892,16.05058,0.6496833,205.3025,29.895,CC000000,1.009998,1.021533,613.8975,98.54166,788.303,32.31333,5.140933,4.130933,324.375,4.00E+00,1232.508,1.05315,697.4825,198539.8,48.1525,33.845,8C040000,5.029091,0.688525,0.72005,53.13916,30.7,31.705,0C100000,4,0,29.99974,29.99903,18.40313,78.99604,0.9379416,1,11.99242,11.99247,0.2593083,2.995683,30.00025,32.16685,20.70871,17.9554,21.496,257.1876,0.002658891,1.672028,29.99978,11.52438,12.67793,13.73206,30.71734,273.6374,0.004929016,33.38542,31.79493,52.21104
17/6/2023 6:00,165,3.67085,11.8325,15.503,0.649725,205.135,29.82916,CC000000,1.057385,1.021742,613.8099,98.475,788.6635,32.18083,5.018733,3.961383,324.4,4.00E+00,1246.167,1.0539,697.3375,198547.9,48.15333,33.74333,8C040000,5.061725,0.6887167,0.720375,53.19083,30.7,31.58333,0C100000,4,0,29.99945,29.99967,16.99128,81.07148,0.9376333,1,11.99254,11.99254,0.2596417,2.995403,30.0001,32.18557,20.63692,23.01632,21.30157,257.187,0.0024121,1.672284,30.00021,11.52779,8.674607,10.73804,30.42905,273.634,0.003697875,29.30759,33.75437,51.73061
17/6/2023 7:00,166,17.8045,14.62618,32.43083,0.6491083,205.2275,29.80833,CC000000,1.067013,1.022275,614.0724,98.41666,789.1048,32.105,5.264216,4.197217,324.4417,4.00E+00,1414.442,1.054133,697.58,198555,48.1575,33.69667,8C040000,2.787477,0.6889666,0.7204834,53.1425,30.7,31.5,0C100000,4,0,29.99968,29.99987,16.64269,82.80527,0.93805,1,11.99268,11.99261,0.2598083,2.995767,29.99972,32.3081,16.4366,16.81521,21.11893,257.1864,0.002575958,1.672346,29.99966,11.57374,6.294265,5.874437,30.07816,273.631,0.004684283,22.72809,22.68965,51.1971
17/6/2023 8:00,167,97.23592,23.067,120.3057,0.6488667,205.235,29.865,CC000000,1.772228,1.022067,613.9875,98.53333,789.4282,32.2275,6.178183,4.405933,324.4333,4.00E+00,1938.133,1.05375,697.645,198545.5,48.15667,33.79417,8C040000,2.243175,0.6889,0.7202584,53.2025,30.7,31.56167,0C100000,4,0,30.00002,29.99995,19.4761,73.75874,0.9379917,1,11.99312,11.99312,0.2597,2.995918,29.9999,32.33363,24.42609,17.04742,20.90492,257.1853,0.002898033,1.672278,30.0001,11.55332,27.32725,11.65807,29.76844,273.6195,0.01213198,51.79385,28.75851,50.66896
17/6/2023 9:00,168,56.61366,19.52556,76.1385,0.6492583,205.29,29.89667,CC000000,1.788017,1.02185,614.5099,98.43333,789.6337,32.44833,6.034566,4.24655,324.4583,4.00E+00,1609.15,1.054367,698.1174,198523.2,48.15667,33.9475,8C040000,6.838091,0.689,0.7206666,53.15417,30.7,31.73583,0C100000,4,0,29.99989,30.00046,21.51239,66.00205,0.938775,1,11.9931,11.99296,0.2598917,2.996019,30.00025,32.45275,35.14504,34.63706,21.2989,257.1838,0.002915292,1.672341,29.99982,11.61628,45.23207,44.64773,30.42969,273.6029,0.01304319,80.37711,79.28478,51.72858
17/6/2023 10:00,169,38.61052,18.73324,57.34391,0.6500167,205.665,30.165,CC000000,1.631035,1.021867,615.085,98.48333,789.9336,32.80917,7.189717,5.558199,324.4583,4.00E+00,1468.558,1.054533,698.7525,198486.9,48.15499,34.23583,8C040000,11.91437,0.6889333,0.7208166,53.21,30.7,32.02833,0C100000,4,0,30.00035,29.99997,22.86027,63.50237,0.9397583,1,11.99282,11.99279,0.2600667,2.995756,30.00022,32.55316,34.52162,33.74712,21.19244,257.1823,0.00287305,1.672204,29.9999,11.66904,48.20753,44.72332,29.96221,273.5846,0.01403674,82.73457,78.47044,51.15464
17/6/2023 11:00,170,29.97797,18.885,48.86292,0.6503166,205.7375,30.46,CC000000,3.6084,1.02105,615.0599,98.51667,790.2805,33.16333,17.4245,13.81567,324.425,4.00E+00,1416.183,1.054133,698.6349,198453.2,48.15583,34.48,8C040000,17.5058,0.6887167,0.7207,53.2125,30.7,32.35417,0C100000,4,0,29.99985,29.99965,24.70602,57.35488,0.9396166,1,11.99315,11.99315,0.2601667,2.995543,30.00064,32.72334,36.31125,36.52021,21.61445,257.1809,0.003102925,1.67196,30.00008,11.72349,52.25729,53.28758,29.99345,273.5662,0.01464344,88.57755,89.80779,51.6079
17/6/2023 12:00,171,34.522,22.85757,57.37983,0.6510333,205.48,30.77833,CC000000,3.573066,1.019992,614.7325,98.54166,789.829,33.5125,11.6354,8.062,324.2667,4.00E+00,1451.983,1.0529,698.325,198416,48.15916,34.73167,8C040000,20.78897,0.688075,0.71995,53.23167,30.7,32.6975,0C100000,4,0,30.00004,30.00065,26.26465,51.44486,0.939175,1,11.99282,11.99282,0.26075,2.995694,30.00042,32.93606,47.09115,41.30096,22.11338,257.179,0.002864367,1.671773,29.99992,11.78986,58.99293,54.66676,30.25836,273.5449,0.01416002,106.0939,95.96772,52.37174
17/6/2023 13:00,172,23.75992,18.12233,41.8825,0.6493666,205.6075,30.98083,CC000000,3.021083,1.019233,614.3975,98.56667,789.5124,33.72,8.967899,5.946566,324.4417,4.00E+00,1310,1.052575,697.865,198393.6,48.16167,34.91167,8C040000,23.02175,0.687575,0.71975,53.2425,30.7,32.95916,0C100000,4,0,29.99968,30.00062,26.94139,49.37635,0.9385499,1,11.99263,11.9927,0.2607417,2.995263,30.00044,32.98711,32.86837,41.45515,22.50033,257.1778,0.002918766,1.672165,30.00021,11.78135,49.76638,54.43485,30.6876,273.5273,0.01223483,82.63476,95.89001,53.18793
17/6/2023 14:00,173,22.90115,18.0248,40.92666,0.6501417,205.4325,30.95,CC000000,2.05105,1.018492,613.865,98.54166,789.2328,33.72,6.490217,4.43925,324.4083,4.00E+00,1318.175,1.051875,697.3549,198395.8,48.165,34.8975,8C040000,22.408,0.6873,0.7193334,53.2475,30.7,33.01083,0C100000,4,0,30.00002,29.99927,27.59841,48.03059,0.9378,1,11.9927,11.99268,0.260275,2.9957,29.99997,33.10453,26.10869,28.86304,22.40402,257.1768,0.002432808,1.672244,30.00001,11.80348,40.21166,46.2584,30.74317,273.5134,0.009554507,66.31956,75.12144,53.1472
17/6/2023 15:00,174,25.45837,16.83682,42.2955,0.6485583,205.47,30.89833,CC000000,1.94485,1.017867,613.3925,98.625,789.0779,33.67417,6.951583,5.00665,324.3917,4.00E+00,1300.192,1.050967,696.88,198399.5,48.15333,34.8375,8C040000,19.13658,0.6871583,0.71905,53.23916,30.7,32.95167,0C100000,4,0,30.00012,30.001,27.41389,50.90754,0.937275,1,11.99315,11.99315,0.2602833,2.995655,29.99977,33.18962,21.20014,23.29671,22.29147,257.176,0.002670067,1.672551,29.99981,11.81369,38.30614,35.80924,30.40817,273.4992,0.01369288,59.50526,59.10595,52.69964
17/6/2023 16:00,175,29.70983,18.02004,47.72975,0.6494583,205.2225,30.77,CC000000,2.0609,1.018575,613.47,98.46667,789.0643,33.51833,7.444333,5.383566,324.4333,4.00E+00,1359.7,1.051642,696.8125,198419,48.16083,34.72667,8C040000,15.75341,0.6873916,0.7193334,53.23667,30.7,32.83083,0C100000,4,0,30.00017,30.00025,27.05591,52.32658,0.9372583,1,11.99282,11.99279,0.2604583,2.995767,29.99988,33.18621,19.9192,19.60865,22.26218,257.1751,0.002391142,1.672028,29.99997,11.81198,49.29286,47.84835,30.62327,273.4831,0.01102197,69.21206,67.457,52.88544
17/6/2023 17:00,176,40.25083,19.9221,60.17341,0.6493416,205.215,30.30917,CC000000,1.543354,1.019258,613.6425,98.575,788.751,33.13583,8.7504,7.207083,324.425,4.00E+00,1412.8,1.052567,697.14,198462.6,48.1525,34.38,8C040000,9.367517,0.6878833,0.7196416,53.22083,30.7,32.48,0C100000,4,0,30.00003,30.00055,24.66184,60.39399,0.9374666,1,11.99308,11.99312,0.2602583,2.99565,29.99896,33.18111,17.96048,18.61932,22.12093,257.1741,0.002379775,1.672096,29.9999,11.85112,40.59345,43.39491,30.46678,273.4693,0.009681216,58.55426,62.01423,52.58771
17/6/2023 18:00,177,53.00758,21.30417,74.31225,0.6483166,205.105,29.81916,CC000000,1.522128,1.02035,613.5775,98.60833,788.6567,32.5975,8.645916,7.1239,324.5,4.00E+00,1511,1.05305,697.025,198521.9,48.1525,33.965,8C040000,5.466058,0.68835,0.7199833,53.19,30.7,31.9375,0C100000,4,0,29.99996,29.99952,22.0862,69.95034,0.9374167,1,11.99272,11.99265,0.2600333,2.995185,29.99921,33.1743,20.0541,17.81118,22.14178,257.1732,0.002594816,1.672136,29.99981,11.83581,35.8327,36.91898,30.21095,273.4567,0.009117941,55.89048,54.73016,52.35272
17/6/2023 19:00,178,45.59941,17.31141,62.91091,0.6487916,205.065,29.73667,CC000000,1.625352,1.020975,613.71,98.5,788.6398,32.37333,6.520716,4.89525,324.3833,4.00E+00,1453.558,1.053008,697.155,198536.3,48.14833,33.845,8C040000,6.760891,0.6884167,0.7198499,53.14333,30.7,31.675,0C100000,4,0,29.99965,30.00098,20.62724,75.29552,0.93735,1,11.9927,11.99263,0.2601333,2.99542,29.99955,33.15558,21.42364,22.70075,22.16189,257.1723,0.0024551,1.672324,30.00016,11.86304,34.31136,33.63855,30.06754,273.4446,0.008802708,55.73499,56.3393,52.22943
17/6/2023 20:00,179,32.52075,13.93116,46.45133,0.6501167,205.46,29.855,CC000000,1.231403,1.022092,614.65,98.56667,788.8286,32.39333,7.140399,5.908883,324.425,4.00E+00,1367.633,1.054,698.2275,198538.4,48.15667,33.87667,8C040000,7.71045,0.6888083,0.72065,53.18166,30.7,31.7,0C100000,4,0,29.99968,30.00065,19.1651,80.21017,0.9387833,1,11.99287,11.99275,0.2600166,2.995106,29.99935,33.17941,15.34607,18.43313,22.13639,257.1714,0.002537091,1.671989,29.99981,11.85112,28.56826,34.12006,29.96906,273.4348,0.007041675,43.91433,52.5532,52.10545
17/6/2023 21:00,180,20.76842,13.44717,34.21642,0.6498,205.595,29.87333,CC000000,1.123556,1.022575,615.0775,98.60833,788.3467,32.39333,5.540583,4.416933,324.4667,4.00E+00,1314.767,1.054508,698.6775,198530.2,48.15499,33.89,8C040000,8.012333,0.6891167,0.7207667,53.15583,30.7,31.7025,0C100000,4,0,30.00016,30.00029,18.94668,81.92614,0.9394166,1,11.99228,11.99228,0.2602417,2.995655,30.00033,33.20153,14.3547,14.18947,21.8704,257.1708,0.00263895,1.671778,29.99984,11.89027,22.50743,23.76905,29.65771,273.4266,0.005372417,36.86506,37.92322,51.52584
17/6/2023 22:00,181,19.09453,14.95526,34.04908,0.650525,205.4575,29.87833,CC000000,1.051355,1.022325,614.9725,98.56667,788.2288,32.39917,5.300766,4.249567,324.3833,4.00E+00,1345.575,1.0542,698.59,198528.4,48.15583,33.9,8C040000,5.656191,0.6889417,0.720575,53.18583,30.7,31.79,0C100000,4,0,30.00002,29.99927,18.96206,82.51842,0.93955,1,11.99127,11.99136,0.2601,2.994927,29.99998,33.31045,13.47357,13.0294,21.5815,257.1703,0.002497367,1.672239,30.00031,11.94643,19.61233,20.20236,29.32915,273.4197,0.005839366,33.08523,33.23176,50.91064
17/6/2023 23:00,182,9.992283,11.21853,21.21075,0.6496166,205.7275,29.93417,CC000000,1.067502,1.022292,615.0875,98.54166,788.3536,32.39167,5.0522,3.98465,324.4083,4.00E+00,1269.958,1.054267,698.6349,198523.1,48.15916,33.92,8C040000,7.232992,0.6889499,0.7205583,53.18083,30.7,31.8,0C100000,4,0,29.99985,29.99872,18.82774,80.42447,0.9394249,1,11.99174,11.99164,0.260275,2.99533,29.99911,33.3615,13.46513,14.1016,21.4139,257.1698,0.002531525,1.672051,29.99934,11.95663,17.26703,20.08691,29.09405,273.4138,0.005038025,30.72297,34.1885,50.50795
18/6/2023 0:00,183,6.732108,16.64992,23.38208,0.6500999,205.4975,29.93167,CC000000,0.9683066,1.021917,614.6475,98.49167,788.4344,32.37667,6.367816,5.399516,324.35,4.00E+00,1323.033,1.053942,698.1749,198526,48.15333,33.90583,8C040000,1.863295,0.6887167,0.7203833,53.17083,30.7,31.78666,0C100000,4,0,29.99993,30.0016,18.78116,80.22091,0.9387083,1,11.99331,11.99319,0.260125,2.995722,30.00043,33.37511,15.82734,13.05512,21.31087,257.1693,0.0030278,1.671812,29.99994,11.93621,14.62011,13.80102,28.88907,273.4083,0.005725375,30.44745,26.85614,50.19994
18/6/2023 1:00,184,10.55257,17.19567,27.748,0.6492833,205.4475,29.86917,CC000000,1.119547,1.021467,614.2474,98.55,788.5826,32.30333,6.261983,5.142466,324.475,4.00E+00,1406.908,1.053367,697.7249,198536.5,48.15333,33.83916,8C040000,0.2744212,0.6885,0.7200333,53.15166,30.7,31.70167,0C100000,4,0,30.00043,30.00072,18.3572,81.46442,0.938125,1,11.99178,11.99181,0.2600083,2.995526,30.00041,33.39724,23.37444,20.83111,21.6088,257.1686,0.002966858,1.671994,30.00022,11.93281,11.02459,12.98691,28.86184,273.4038,0.005249966,34.40041,33.81803,50.47064
18/6/2023 2:00,185,22.70432,16.116,38.81975,0.6483666,205.325,29.88333,CC000000,1.286423,1.020933,613.7,98.525,788.4007,32.2825,6.136783,4.850233,324.3167,4.00E+00,1513.958,1.052783,697.1875,198539.2,48.1575,33.81916,8C040000,0.200157,0.68815,0.719525,53.16,30.7,31.7,0C100000,4,0,29.99981,30.00062,18.37558,78.81615,0.9374416,1,11.99207,11.99209,0.2599083,2.99561,29.99963,33.39553,24.91839,26.68682,22.15552,257.1679,0.002799192,1.672096,29.99936,11.94472,13.79145,12.49756,28.89251,273.3984,0.004868925,38.7039,39.18438,51.04803
18/6/2023 3:00,186,12.80452,15.23599,28.04008,0.6488583,205.2725,29.87667,CC000000,1.200432,1.021167,613.7875,98.525,788.2053,32.22417,5.810966,4.610517,324.4167,4.00E+00,1403.267,1.052958,697.205,198541.5,48.15583,33.7775,8C040000,1.285983,0.6880834,0.7197583,53.14666,30.7,31.62167,0C100000,4,0,30.00051,30.00038,17.89681,80.84425,0.937575,1,11.99185,11.99188,0.2606083,2.995442,29.9998,33.56401,23.85139,21.59513,22.68797,257.167,0.002943958,1.672017,30.0001,11.99578,14.24344,14.05724,29.11764,273.3928,0.005004458,38.09483,35.65236,51.80561
18/6/2023 4:00,187,11.13752,13.93975,25.07733,0.6493833,205.3025,29.85833,CC000000,0.9571548,1.021342,613.99,98.53333,788.2087,32.25,5.466316,4.509233,324.5167,4.00E+00,1375.033,1.053467,697.4575,198546.8,48.14833,33.80333,8C040000,3.65375,0.6883833,0.7199084,53.17417,30.7,31.60917,0C100000,4,0,29.99951,30.00047,17.71853,82.90128,0.9377416,1,11.99244,11.99251,0.2600833,2.995828,29.99997,33.51295,21.7573,24.96815,23.33938,257.1662,0.002736017,1.672193,29.99998,11.96514,13.09245,14.46072,29.31464,273.3877,0.004689142,34.84974,39.42886,52.65401
18/6/2023 5:00,188,13.22712,9.977866,23.20497,0.649425,205.49,29.84333,CC000000,1.049501,1.021725,614.3575,98.64167,788.084,32.2325,5.099967,4.050533,324.4167,4.00E+00,1234.092,1.053467,697.8099,198543,48.15499,33.79167,8C040000,9.919499,0.68855,0.7200916,53.17833,30.7,31.60167,0C100000,4,0,29.99957,29.99958,17.58128,83.98972,0.9381,1,11.99195,11.99193,0.260625,2.99528,30.00035,33.49083,16.92848,18.69928,23.37037,257.1656,0.002476667,1.672006,30.0001,11.93621,10.73521,10.86591,29.19521,273.3832,0.00455335,27.66369,29.56519,52.56559
18/6/2023 6:00,189,6.456017,10.55287,17.00929,0.6492416,205.5025,29.85,CC000000,0.8730095,1.021758,614.325,98.66666,788.4781,32.225,4.861933,3.989,324.45,4.00E+00,1222.083,1.053517,697.825,198542.6,48.15417,33.77833,8C040000,9.466783,0.6886333,0.7203083,53.16417,30.7,31.6,0C100000,4,0,30.00022,29.99995,17.46052,83.98279,0.9383333,1,11.99272,11.9927,0.2601333,2.995638,29.99996,33.50445,14.12593,14.49728,23.01712,257.1653,0.00261395,1.672148,30.00038,11.97195,8.952457,9.823712,29.15602,273.3795,0.0048544,23.07838,24.321,52.17315
18/6/2023 7:00,190,32.80226,17.86606,50.66742,0.6491749,205.6225,29.80583,CC000000,0.93073,1.022417,614.5724,98.65,788.5186,32.20083,5.023583,4.092883,324.425,4.00E+00,1476.25,1.053942,698.1275,198548.8,48.15583,33.76417,8C040000,3.199641,0.6888,0.7204333,53.14917,30.7,31.6,0C100000,4,0,29.99975,30.00014,17.54178,83.01176,0.9386583,1,11.99214,11.99214,0.25975,2.995319,29.99967,33.49594,19.25696,15.63306,22.96564,257.1646,0.002815641,1.672057,29.99992,12.00088,13.14531,10.19679,29.33442,273.3739,0.006876925,32.40227,25.82985,52.30007
18/6/2023 8:00,191,36.08396,17.82622,53.90925,0.6492833,205.7975,29.80917,CC000000,0.9424039,1.02265,614.99,98.575,788.6635,32.21667,4.67565,3.733266,324.475,4.00E+00,1433.15,1.0543,698.5575,198546.7,48.14917,33.77666,8C040000,5.562508,0.68905,0.7206333,53.1525,30.7,31.6,0C100000,4,0,29.99971,30.00001,17.90602,82.05209,0.9394333,1,11.99287,11.99287,0.2604,2.995705,30.00007,33.56911,22.4297,23.57176,23.23749,257.1638,0.002509425,1.671847,30.0001,12.08086,23.02154,20.6262,29.70809,273.3653,0.007225166,45.45124,44.19796,52.94559
18/6/2023 9:00,192,14.29555,13.22267,27.5181,0.6497166,205.9025,29.8075,CC000000,0.9643416,1.023083,615.295,98.575,788.8859,32.21833,4.136867,3.172566,324.3917,4.00E+00,1267.992,1.054975,698.9725,198543.6,48.15166,33.7875,8C040000,10.54811,0.6895583,0.7209917,53.19167,30.7,31.6,0C100000,4,0,29.99985,29.99953,18.12197,81.4149,0.9399917,1,11.99282,11.99282,0.259975,2.996204,30.00012,33.60315,17.15012,19.86268,22.6281,257.1632,0.002270491,1.671955,30.00022,12.0213,20.194,22.12271,28.78115,273.3581,0.005696,37.34412,41.98539,51.40925
18/6/2023 10:00,193,6.066075,9.246325,15.31267,0.64945,205.885,29.8825,CC000000,0.8915755,1.022617,615.21,98.56667,788.6669,32.31166,4.11,3.21835,324.4,4.00E+00,1223.7,1.054825,698.875,198535,48.15083,33.86333,8C040000,14.31569,0.6892583,0.7208666,53.15833,30.7,31.65583,0C100000,4,0,29.99996,29.99959,18.71063,79.0078,0.9399083,1,11.99268,11.99256,0.260125,2.99561,29.99997,33.63719,14.17157,13.51915,21.78485,257.1628,0.0026907,1.671949,30.00019,12.06895,15.65374,16.0413,27.58589,273.3525,0.005197616,29.8253,29.56045,49.37074
